Test (2B): leader backs up quickly over incorrect follower logs ...
000000 VOTE Server 1 started election for term 1
000014 VOTE Server 0 received requestVote | term: 1, candidateId: 1, lastLogIndex: 0, lastLogTerm: 0
079909 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 34, prevLogTerm: 3, leaderCommit: 34, entries: 0
079911 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
079914 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
079909 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 34, prevLogTerm: 3, leaderCommit: 34, entries: 0
080067 LOG1 Server 4 received command 5215245888968641378 | term: 3, index: 35
080905 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
080906 APND Server 4 sending appendEntries to 0 | nextIndex: 35, logLength: 36
080910 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
080912 APND Server 4 sending appendEntries to 3 | nextIndex: 35, logLength: 36
080915 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 36
080920 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 34, prevLogTerm: 3, leaderCommit: 34, entries: 1
080924 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 34, prevLogTerm: 3, leaderCommit: 34, entries: 1
080925 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 36
080924 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
080929 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
081916 APND Server 4 sending appendEntries to 0 | nextIndex: 36, logLength: 36
081917 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
081920 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 36
081921 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
081925 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
081930 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 36
081932 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 35, prevLogTerm: 3, leaderCommit: 35, entries: 0
081934 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
081939 APND Server 4 sending appendEntries to 3 | nextIndex: 36, logLength: 36
081950 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 35, prevLogTerm: 3, leaderCommit: 35, entries: 0
082141 LOG1 Server 4 received command 6305158155495876412 | term: 3, index: 36
082920 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
082921 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 37
082924 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 37
082924 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
082932 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
082934 APND Server 4 sending appendEntries to 0 | nextIndex: 36, logLength: 37
082936 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
082936 APND Server 4 sending appendEntries to 3 | nextIndex: 36, logLength: 37
082941 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 35, prevLogTerm: 3, leaderCommit: 35, entries: 1
082944 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 35, prevLogTerm: 3, leaderCommit: 35, entries: 1
083596 VOTE Server 2 started election for term 18
083922 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
083923 APND Server 4 sending appendEntries to 0 | nextIndex: 37, logLength: 37
083923 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
083924 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 37
083930 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 36, prevLogTerm: 3, leaderCommit: 36, entries: 0
083935 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 37
083935 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
083936 APND Server 4 sending appendEntries to 3 | nextIndex: 37, logLength: 37
083936 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
083941 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 36, prevLogTerm: 3, leaderCommit: 36, entries: 0
084214 LOG1 Server 4 received command 1675554617775748933 | term: 3, index: 37
084923 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
084925 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 38
084928 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
084928 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 38
084938 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
084941 APND Server 4 sending appendEntries to 0 | nextIndex: 37, logLength: 38
084941 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
084944 APND Server 4 sending appendEntries to 3 | nextIndex: 37, logLength: 38
084953 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 36, prevLogTerm: 3, leaderCommit: 36, entries: 1
084955 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 36, prevLogTerm: 3, leaderCommit: 36, entries: 1
085934 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
085938 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
085934 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 38
085945 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
085951 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
085954 APND Server 4 sending appendEntries to 0 | nextIndex: 38, logLength: 38
085957 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 38
085963 APND Server 4 sending appendEntries to 3 | nextIndex: 38, logLength: 38
085964 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 37, prevLogTerm: 3, leaderCommit: 37, entries: 0
085974 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 37, prevLogTerm: 3, leaderCommit: 37, entries: 0
086071 LOG1 Server 4 received command 4617153209640606467 | term: 3, index: 38
086944 APND Server 4 sending appendEntries to 3 | nextIndex: 38, logLength: 39
086946 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
086948 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 39
086950 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
086959 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 37, prevLogTerm: 3, leaderCommit: 37, entries: 1
086961 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
086963 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
086967 APND Server 4 sending appendEntries to 0 | nextIndex: 38, logLength: 39
086973 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 39
086983 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 37, prevLogTerm: 3, leaderCommit: 37, entries: 1
087847 VOTE Server 2 started election for term 19
087947 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 39
087948 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
087949 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 39
087950 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
087961 APND Server 4 sending appendEntries to 0 | nextIndex: 39, logLength: 39
087962 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
087965 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
087965 APND Server 4 sending appendEntries to 3 | nextIndex: 39, logLength: 39
087971 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 38, prevLogTerm: 3, leaderCommit: 38, entries: 0
087980 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 38, prevLogTerm: 3, leaderCommit: 38, entries: 0
088156 LOG1 Server 4 received command 5523725799905900381 | term: 3, index: 39
088948 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 40
088950 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 40
088953 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
088954 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
088959 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
088962 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
088963 APND Server 4 sending appendEntries to 0 | nextIndex: 39, logLength: 40
088965 APND Server 4 sending appendEntries to 3 | nextIndex: 39, logLength: 40
088972 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 38, prevLogTerm: 3, leaderCommit: 38, entries: 1
088977 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 38, prevLogTerm: 3, leaderCommit: 38, entries: 1
089954 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 40
089954 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
089955 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 40
089957 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
089962 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
089967 APND Server 4 sending appendEntries to 3 | nextIndex: 40, logLength: 40
089968 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
089970 APND Server 4 sending appendEntries to 0 | nextIndex: 40, logLength: 40
089975 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 39, prevLogTerm: 3, leaderCommit: 39, entries: 0
089977 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 39, prevLogTerm: 3, leaderCommit: 39, entries: 0
090019 LOG1 Server 4 received command 2885029573737874723 | term: 3, index: 40
090963 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
090965 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 41
090965 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
090966 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 41
090977 APND Server 4 sending appendEntries to 0 | nextIndex: 40, logLength: 41
090979 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
090979 APND Server 4 sending appendEntries to 3 | nextIndex: 40, logLength: 41
090985 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
091032 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 39, prevLogTerm: 3, leaderCommit: 39, entries: 1
091445 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 39, prevLogTerm: 3, leaderCommit: 39, entries: 1
091971 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
091974 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
091977 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
091980 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
091981 APND Server 4 sending appendEntries to 3 | nextIndex: 41, logLength: 41
091984 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 41
091986 APND Server 4 sending appendEntries to 0 | nextIndex: 41, logLength: 41
091988 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 41
091989 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 40, prevLogTerm: 3, leaderCommit: 40, entries: 0
091992 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 40, prevLogTerm: 3, leaderCommit: 40, entries: 0
092291 LOG1 Server 4 received command 8152870537770745943 | term: 3, index: 41
092318 VOTE Server 2 started election for term 20
092974 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
092977 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
092979 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
092981 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
092982 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 42
092992 APND Server 4 sending appendEntries to 0 | nextIndex: 41, logLength: 42
092995 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 42
092999 APND Server 4 sending appendEntries to 3 | nextIndex: 41, logLength: 42
093005 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 40, prevLogTerm: 3, leaderCommit: 40, entries: 1
093009 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 40, prevLogTerm: 3, leaderCommit: 40, entries: 1
093986 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
093989 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
093987 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 42
093991 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
093994 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 42
094006 APND Server 4 sending appendEntries to 0 | nextIndex: 42, logLength: 42
094007 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
094008 APND Server 4 sending appendEntries to 3 | nextIndex: 42, logLength: 42
094015 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 41, prevLogTerm: 3, leaderCommit: 41, entries: 0
094020 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 41, prevLogTerm: 3, leaderCommit: 41, entries: 0
094155 LOG1 Server 4 received command 6849331813110287604 | term: 3, index: 42
094996 APND Server 4 sending appendEntries to 3 | nextIndex: 42, logLength: 43
094997 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
095004 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 43
095004 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
095015 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
095018 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 41, prevLogTerm: 3, leaderCommit: 41, entries: 1
095026 APND Server 4 sending appendEntries to 0 | nextIndex: 42, logLength: 43
095029 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
095029 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 43
095040 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 41, prevLogTerm: 3, leaderCommit: 41, entries: 1
096002 APND Server 4 sending appendEntries to 3 | nextIndex: 43, logLength: 43
096003 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
096004 APND Server 4 sending appendEntries to 0 | nextIndex: 43, logLength: 43
096005 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 43
096005 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
096009 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 42, prevLogTerm: 3, leaderCommit: 42, entries: 0
096011 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
096013 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 42, prevLogTerm: 3, leaderCommit: 42, entries: 0
096013 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 43
096013 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
096212 LOG1 Server 4 received command 6686836458263227387 | term: 3, index: 43
097011 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 44
097012 VOTE Server 2 started election for term 21
097012 APND Server 4 sending appendEntries to 0 | nextIndex: 43, logLength: 44
097013 APND Server 1 sending appendEntries to 4 | nextIndex: 2, logLength: 52
097015 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
097019 APND Server 0 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 42, prevLogTerm: 3, leaderCommit: 42, entries: 1
097022 APND Server 4 sending appendEntries to 1 | nextIndex: 2, logLength: 44
097023 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
097023 APND Server 4 sending appendEntries to 3 | nextIndex: 43, logLength: 44
097024 APND Server 1 sending appendEntries to 0 | nextIndex: 2, logLength: 52
097031 APND Server 3 received appendEntries | term: 3, leaderId: 4, prevLogIndex: 42, prevLogTerm: 3, leaderCommit: 42, entries: 1
098020 APND Server 1 sending appendEntries to 3 | nextIndex: 2, logLength: 52
098021 APND Server 4 sending appendEntries to 3 | nextIndex: 44, logLength: 44
098022 APND Server 1 sending appendEntries to 2 | nextIndex: 52, logLength: 52
098022 APND Server 4 sending appendEntries to 0 | nextIndex: 44, logLength: 44
098023 APND Server 4 sending appendEntries to 2 | nextIndex: 2, logLength: 44
